Model,MDO3014
-7.880000e+00,0.04
-7.878000e+00,0.52
-7.876000e+00,0.04
-7.874000e+00,0.44
-7.872000e+00,-0.04
-7.870000e+00,0.44
-7.868000e+00,0.04
-7.866000e+00,0.44
-7.864000e+00,0.04
-7.862000e+00,0.52
-7.860000e+00,0.04
-7.858000e+00,0.52
-7.856000e+00,0.04
-7.854000e+00,0.52
-7.852000e+00,0.04
-7.850000e+00,0.44
-7.848000e+00,0.04
-7.846000e+00,0.44
-7.844000e+00,0.04
-7.842000e+00,0.44
-7.840000e+00,0.04
-7.838000e+00,0.44
-7.836000e+00,0.04
-7.834000e+00,0.44
-7.832000e+00,0.04
-7.830000e+00,0.52
-7.828000e+00,0.04
-7.826000e+00,0.52
-7.824000e+00,0.04
-7.822000e+00,0.52
-7.820000e+00,-0.04
-7.818000e+00,0.44
-7.816000e+00,-0.04
-7.814000e+00,0.52
-7.812000e+00,0.04
-7.810000e+00,0.52
-7.808000e+00,0.04
-7.806000e+00,0.52
-7.804000e+00,0.04
-7.802000e+00,0.52
-7.800000e+00,0.04
-7.798000e+00,0.52
-7.796000e+00,0.04
-7.794000e+00,0.52
-7.792000e+00,0.04
-7.790000e+00,0.52
-7.788000e+00,0.04
-7.786000e+00,0.52
-7.784000e+00,0.04
-7.782000e+00,0.52
-7.780000e+00,0.04
-7.778000e+00,0.44
-7.776000e+00,0.04
-7.774000e+00,0.52
-7.772000e+00,0.04
-7.770000e+00,0.52
-7.768000e+00,0.04
-7.766000e+00,0.52
-7.764000e+00,0.04
-7.762000e+00,0.52
-7.760000e+00,0.04
-7.758000e+00,0.52
-7.756000e+00,0.04
-7.754000e+00,0.52
-7.752000e+00,0.04
-7.750000e+00,0.52
-7.748000e+00,0.04
-7.746000e+00,0.44
-7.744000e+00,0.04
-7.742000e+00,0.52
-7.740000e+00,-0.04
-7.738000e+00,0.44
-7.736000e+00,0.04
-7.734000e+00,0.52
-7.732000e+00,0.04
-7.730000e+00,0.44
-7.728000e+00,-0.04
-7.726000e+00,0.52
-7.724000e+00,0.04
-7.722000e+00,0.44
-7.720000e+00,0.04
-7.718000e+00,0.44
-7.716000e+00,0.04
-7.714000e+00,0.52
-7.712000e+00,0.04
-7.710000e+00,0.44
-7.708000e+00,0.04
-7.706000e+00,0.52
-7.704000e+00,0.04
-7.702000e+00,0.52
-7.700000e+00,0.04
-7.698000e+00,0.52
-7.696000e+00,0.04
-7.694000e+00,0.44
-7.692000e+00,-0.04
-7.690000e+00,0.44
-7.688000e+00,0.04
-7.686000e+00,0.44
-7.684000e+00,-0.04
-7.682000e+00,11.88
-7.680000e+00,11.4
-7.678000e+00,11.88
-7.676000e+00,11.4
-7.674000e+00,11.88
-7.672000e+00,11.4
-7.670000e+00,11.88
-7.668000e+00,11.4
-7.666000e+00,11.88
-7.664000e+00,11.4
-7.662000e+00,11.88
-7.660000e+00,11.4
-7.658000e+00,11.88
-7.656000e+00,11.4
-7.654000e+00,11.88
-7.652000e+00,11.4
-7.650000e+00,11.88
-7.648000e+00,11.4
-7.646000e+00,11.88
-7.644000e+00,11.4
-7.642000e+00,11.88
-7.640000e+00,11.4
-7.638000e+00,11.88
-7.636000e+00,11.4
-7.634000e+00,11.88
-7.632000e+00,11.4
-7.630000e+00,11.88
-7.628000e+00,11.4
-7.626000e+00,11.88
-7.624000e+00,11.4
-7.622000e+00,11.88
-7.620000e+00,11.4
-7.618000e+00,11.88
-7.616000e+00,11.4
-7.614000e+00,11.88
-7.612000e+00,11.4
-7.610000e+00,11.88
-7.608000e+00,11.4
-7.606000e+00,11.88
-7.604000e+00,11.4
-7.602000e+00,11.96
-7.600000e+00,11.4
-7.598000e+00,11.88
-7.596000e+00,11.4
-7.594000e+00,11.88
-7.592000e+00,11.4
-7.590000e+00,11.88
-7.588000e+00,11.4
-7.586000e+00,11.88
-7.584000e+00,11.4
-7.582000e+00,11.88
-7.580000e+00,-0.6
-7.578000e+00,11.88
-7.576000e+00,0.04
-7.574000e+00,0.44
-7.572000e+00,0.04
-7.570000e+00,0.52
-7.568000e+00,-0.04
-7.566000e+00,0.44
-7.564000e+00,0.04
-7.562000e+00,0.44
-7.560000e+00,0.04
-7.558000e+00,0.44
-7.556000e+00,0.04
-7.554000e+00,0.44
-7.552000e+00,-0.04
-7.550000e+00,0.44
-7.548000e+00,0.04
-7.546000e+00,0.52
-7.544000e+00,0.04
-7.542000e+00,0.44
-7.540000e+00,0.04
-7.538000e+00,0.44
-7.536000e+00,0.04
-7.534000e+00,0.52
-7.532000e+00,0.04
-7.530000e+00,0.52
-7.528000e+00,0.04
-7.526000e+00,0.44
-7.524000e+00,0.04
-7.522000e+00,0.44
-7.520000e+00,0.04
-7.518000e+00,0.52
-7.516000e+00,0.04
-7.514000e+00,0.52
-7.512000e+00,0.04
-7.510000e+00,0.44
-7.508000e+00,0.04
-7.506000e+00,0.44
-7.504000e+00,0.04
-7.502000e+00,0.44
-7.500000e+00,-0.04
-7.498000e+00,0.44
-7.496000e+00,-0.04
-7.494000e+00,0.44
-7.492000e+00,0.04
-7.490000e+00,0.44
-7.488000e+00,0.04
-7.486000e+00,0.44
-7.484000e+00,0.04
-7.482000e+00,0.52
-7.480000e+00,0.04
-7.478000e+00,0.52
-7.476000e+00,-0.04
-7.474000e+00,0.52
-7.472000e+00,0.04
-7.470000e+00,0.44
-7.468000e+00,0.04
-7.466000e+00,0.44
-7.464000e+00,0.04
-7.462000e+00,0.44
-7.460000e+00,0.04
-7.458000e+00,0.52
-7.456000e+00,0.04
-7.454000e+00,0.44
-7.452000e+00,0.04
-7.450000e+00,0.44
-7.448000e+00,0.04
-7.446000e+00,0.44
-7.444000e+00,-0.04
-7.442000e+00,0.44
-7.440000e+00,0.04
-7.438000e+00,0.52
-7.436000e+00,0.04
-7.434000e+00,0.44
-7.432000e+00,0.04
-7.430000e+00,0.44
-7.428000e+00,0.04
-7.426000e+00,0.44
-7.424000e+00,-0.04
-7.422000e+00,0.44
-7.420000e+00,0.04
-7.418000e+00,0.44
-7.416000e+00,-0.04
-7.414000e+00,0.44
-7.412000e+00,0.04
-7.410000e+00,0.52
-7.408000e+00,0.04
-7.406000e+00,0.52
-7.404000e+00,0.04
-7.402000e+00,0.44
-7.400000e+00,0.04
-7.398000e+00,0.52
-7.396000e+00,0.04
-7.394000e+00,0.44
-7.392000e+00,0.04
-7.390000e+00,0.44
-7.388000e+00,0.04
-7.386000e+00,0.52
-7.384000e+00,0.04
-7.382000e+00,0.44
-7.380000e+00,0.04
-7.378000e+00,0.52
-7.376000e+00,0.04
-7.374000e+00,0.44
-7.372000e+00,0.04
-7.370000e+00,0.52
-7.368000e+00,-0.04
-7.366000e+00,0.44
-7.364000e+00,0.04
-7.362000e+00,0.52
-7.360000e+00,0.04
-7.358000e+00,0.52
-7.356000e+00,0.04
-7.354000e+00,0.44
-7.352000e+00,0.04
-7.350000e+00,0.52
-7.348000e+00,-0.04
-7.346000e+00,0.52
-7.344000e+00,0.04
-7.342000e+00,0.44
-7.340000e+00,0.04
-7.338000e+00,0.44
-7.336000e+00,0.04
-7.334000e+00,0.52
-7.332000e+00,0.04
-7.330000e+00,0.52
-7.328000e+00,0.04
-7.326000e+00,0.52
-7.324000e+00,0.04
-7.322000e+00,0.52
-7.320000e+00,-0.04
-7.318000e+00,0.52
-7.316000e+00,0.04
-7.314000e+00,0.52
-7.312000e+00,0.04
-7.310000e+00,0.52
-7.308000e+00,0.04
-7.306000e+00,0.52
-7.304000e+00,0.04
-7.302000e+00,0.44
-7.300000e+00,0.04
-7.298000e+00,0.52
-7.296000e+00,0.04
-7.294000e+00,0.52
-7.292000e+00,0.04
-7.290000e+00,0.52
-7.288000e+00,-0.04
-7.286000e+00,0.44
-7.284000e+00,-0.04
-7.282000e+00,0.52
-7.280000e+00,0.04
-7.278000e+00,0.52
-7.276000e+00,0.04
-7.274000e+00,0.52
-7.272000e+00,0.04
-7.270000e+00,0.52
-7.268000e+00,0.04
-7.266000e+00,0.52
-7.264000e+00,0.04
-7.262000e+00,0.44
-7.260000e+00,0.04
-7.258000e+00,0.52
-7.256000e+00,0.04
-7.254000e+00,0.52
-7.252000e+00,0.04
-7.250000e+00,0.52
-7.248000e+00,0.04
-7.246000e+00,0.52
-7.244000e+00,0.04
-7.242000e+00,0.44
-7.240000e+00,0.04
-7.238000e+00,0.52
-7.236000e+00,0.04
-7.234000e+00,0.52
-7.232000e+00,0.04
-7.230000e+00,0.52
-7.228000e+00,0.04
-7.226000e+00,0.52
-7.224000e+00,-0.04
-7.222000e+00,0.52
-7.220000e+00,-0.04
-7.218000e+00,0.44
-7.216000e+00,0.04
-7.214000e+00,0.44
-7.212000e+00,0.04
-7.210000e+00,0.44
-7.208000e+00,0.04
-7.206000e+00,0.44
-7.204000e+00,0.04
-7.202000e+00,0.52
-7.200000e+00,0.04
-7.198000e+00,0.52
-7.196000e+00,0.04
-7.194000e+00,0.44
-7.192000e+00,0.04
-7.190000e+00,0.44
-7.188000e+00,0.04
-7.186000e+00,11.88
-7.184000e+00,11.4
-7.182000e+00,11.88
-7.180000e+00,11.4
-7.178000e+00,11.88
-7.176000e+00,11.4
-7.174000e+00,11.88
-7.172000e+00,11.4
-7.170000e+00,11.88
-7.168000e+00,11.4
-7.166000e+00,11.88
-7.164000e+00,11.4
-7.162000e+00,11.88
-7.160000e+00,11.32
-7.158000e+00,11.88
-7.156000e+00,11.4
-7.154000e+00,11.88
-7.152000e+00,11.4
-7.150000e+00,11.88
-7.148000e+00,11.4
-7.146000e+00,11.88
-7.144000e+00,11.4
-7.142000e+00,11.88
-7.140000e+00,11.4
-7.138000e+00,11.88
-7.136000e+00,11.4
-7.134000e+00,11.88
-7.132000e+00,11.4
-7.130000e+00,11.88
-7.128000e+00,11.4
-7.126000e+00,11.88
-7.124000e+00,11.32
-7.122000e+00,11.88
-7.120000e+00,11.4
-7.118000e+00,11.88
-7.116000e+00,11.4
-7.114000e+00,11.88
-7.112000e+00,11.32
-7.110000e+00,11.88
-7.108000e+00,11.4
-7.106000e+00,11.88
-7.104000e+00,11.4
-7.102000e+00,11.88
-7.100000e+00,11.4
-7.098000e+00,11.88
-7.096000e+00,11.4
-7.094000e+00,11.88
-7.092000e+00,11.4
-7.090000e+00,11.88
-7.088000e+00,-0.68
-7.086000e+00,11.88
-7.084000e+00,0.04
-7.082000e+00,0.52
-7.080000e+00,0.04
-7.078000e+00,0.52
-7.076000e+00,0.04
-7.074000e+00,0.52
-7.072000e+00,-0.04
-7.070000e+00,0.44
-7.068000e+00,0.04
-7.066000e+00,0.52
-7.064000e+00,0.04
-7.062000e+00,0.52
-7.060000e+00,0.04
-7.058000e+00,0.44
-7.056000e+00,0.04
-7.054000e+00,0.44
-7.052000e+00,0.04
-7.050000e+00,0.52
-7.048000e+00,0.04
-7.046000e+00,0.52
-7.044000e+00,0.04
-7.042000e+00,0.52
-7.040000e+00,0.04
-7.038000e+00,0.52
-7.036000e+00,0.04
-7.034000e+00,0.52
-7.032000e+00,0.04
-7.030000e+00,0.52
-7.028000e+00,0.04
-7.026000e+00,0.44
-7.024000e+00,0.04
-7.022000e+00,0.52
-7.020000e+00,0.04
-7.018000e+00,0.52
-7.016000e+00,0.04
-7.014000e+00,0.52
-7.012000e+00,0.04
-7.010000e+00,0.52
-7.008000e+00,0.04
-7.006000e+00,0.44
-7.004000e+00,-0.04
-7.002000e+00,0.52
-7.000000e+00,0.04
-6.998000e+00,0.44
-6.996000e+00,0.04
-6.994000e+00,0.52
-6.992000e+00,0.04
-6.990000e+00,0.52
-6.988000e+00,0.04
-6.986000e+00,0.52
-6.984000e+00,0.04
-6.982000e+00,0.44
-6.980000e+00,0.04
-6.978000e+00,0.52
-6.976000e+00,0.04
-6.974000e+00,0.52
-6.972000e+00,0.04
-6.970000e+00,0.44
-6.968000e+00,0.04
-6.966000e+00,0.52
-6.964000e+00,0.04
-6.962000e+00,0.52
-6.960000e+00,0.04
-6.958000e+00,0.52
-6.956000e+00,0.04
-6.954000e+00,0.52
-6.952000e+00,0.04
-6.950000e+00,0.52
-6.948000e+00,0.04
-6.946000e+00,0.52
-6.944000e+00,0.04
-6.942000e+00,0.44
-6.940000e+00,0.04
-6.938000e+00,0.52
-6.936000e+00,0.04
-6.934000e+00,0.52
-6.932000e+00,0.04
-6.930000e+00,0.52
-6.928000e+00,0.04
-6.926000e+00,0.52
-6.924000e+00,0.04
-6.922000e+00,0.52
-6.920000e+00,0.04
-6.918000e+00,0.44
-6.916000e+00,0.04
-6.914000e+00,0.52
-6.912000e+00,0.04
-6.910000e+00,0.52
-6.908000e+00,0.04
-6.906000e+00,0.52
-6.904000e+00,0.04
-6.902000e+00,0.52
-6.900000e+00,0.04
-6.898000e+00,0.44
-6.896000e+00,0.04
-6.894000e+00,0.52
-6.892000e+00,0.04
-6.890000e+00,0.52
-6.888000e+00,-0.04
-6.886000e+00,0.52
-6.884000e+00,0.04
-6.882000e+00,0.44
-6.880000e+00,0.04
-6.878000e+00,0.44
-6.876000e+00,0.04
-6.874000e+00,0.44
-6.872000e+00,0.04
-6.870000e+00,0.52
-6.868000e+00,0.04
-6.866000e+00,0.52
-6.864000e+00,0.04
-6.862000e+00,0.52
-6.860000e+00,0.04
-6.858000e+00,0.44
-6.856000e+00,0.04
-6.854000e+00,0.44
-6.852000e+00,0.04
-6.850000e+00,0.52
-6.848000e+00,0.04
-6.846000e+00,0.52
-6.844000e+00,0.04
-6.842000e+00,0.44
-6.840000e+00,0.04
-6.838000e+00,0.52
-6.836000e+00,0.04
-6.834000e+00,0.52
-6.832000e+00,0.04
-6.830000e+00,0.52
-6.828000e+00,0.04
-6.826000e+00,0.52
-6.824000e+00,0.04
-6.822000e+00,0.52
-6.820000e+00,0.04
-6.818000e+00,0.52
-6.816000e+00,0.04
-6.814000e+00,0.44
-6.812000e+00,-0.04
-6.810000e+00,0.52
-6.808000e+00,0.04
-6.806000e+00,0.52
-6.804000e+00,0.04
-6.802000e+00,0.44
-6.800000e+00,0.04
-6.798000e+00,0.52
-6.796000e+00,0.04
-6.794000e+00,0.44
-6.792000e+00,0.04
-6.790000e+00,0.44
-6.788000e+00,-0.04
-6.786000e+00,0.44
-6.784000e+00,0.04
-6.782000e+00,0.52
-6.780000e+00,0.04
-6.778000e+00,0.52
-6.776000e+00,0.04
-6.774000e+00,0.52
-6.772000e+00,0.04
-6.770000e+00,0.44
-6.768000e+00,0.04
-6.766000e+00,0.44
-6.764000e+00,0.04
-6.762000e+00,0.44
-6.760000e+00,0.04
-6.758000e+00,0.52
-6.756000e+00,-0.04
-6.754000e+00,0.52
-6.752000e+00,0.04
-6.750000e+00,0.52
-6.748000e+00,0.04
-6.746000e+00,0.52
-6.744000e+00,0.04
-6.742000e+00,0.44
-6.740000e+00,0.04
-6.738000e+00,0.52
-6.736000e+00,0.04
-6.734000e+00,0.44
-6.732000e+00,0.04
-6.730000e+00,0.44
-6.728000e+00,0.04
-6.726000e+00,0.44
-6.724000e+00,0.04
-6.722000e+00,0.52
-6.720000e+00,-0.04
-6.718000e+00,0.52
-6.716000e+00,0.04
-6.714000e+00,0.52
-6.712000e+00,0.04
-6.710000e+00,0.52
-6.708000e+00,0.04
-6.706000e+00,0.52
-6.704000e+00,0.04
-6.702000e+00,0.52
-6.700000e+00,0.04
-6.698000e+00,0.44
-6.696000e+00,0.04
-6.694000e+00,0.52
-6.692000e+00,0.04
-6.690000e+00,0.52
-6.688000e+00,0.04
-6.686000e+00,0.44
-6.684000e+00,0.04
-6.682000e+00,0.52
-6.680000e+00,0.04
-6.678000e+00,0.52
-6.676000e+00,-0.04
-6.674000e+00,0.44
-6.672000e+00,0.04
-6.670000e+00,0.44
-6.668000e+00,0.04
-6.666000e+00,0.44
-6.664000e+00,0.04
-6.662000e+00,0.44
-6.660000e+00,0.04
-6.658000e+00,0.44
-6.656000e+00,0.04
-6.654000e+00,0.52
-6.652000e+00,0.04
-6.650000e+00,0.52
-6.648000e+00,0.04
-6.646000e+00,0.52
-6.644000e+00,0.04
-6.642000e+00,0.52
-6.640000e+00,-0.04
-6.638000e+00,0.44
-6.636000e+00,0.04
-6.634000e+00,0.52
-6.632000e+00,0.04
-6.630000e+00,0.52
-6.628000e+00,0.04
-6.626000e+00,0.52
-6.624000e+00,0.04
-6.622000e+00,0.52
-6.620000e+00,0.04
-6.618000e+00,0.44
-6.616000e+00,0.04
-6.614000e+00,0.52
-6.612000e+00,0.04
-6.610000e+00,0.52
-6.608000e+00,0.04
-6.606000e+00,0.44
-6.604000e+00,0.04
-6.602000e+00,0.44
-6.600000e+00,0.04
-6.598000e+00,0.44
-6.596000e+00,0.04
-6.594000e+00,0.52
-6.592000e+00,0.04
-6.590000e+00,0.44
-6.588000e+00,0.04
-6.586000e+00,0.52
-6.584000e+00,0.04
-6.582000e+00,0.44
-6.580000e+00,-0.04
-6.578000e+00,0.44
-6.576000e+00,0.04
-6.574000e+00,0.44
-6.572000e+00,0.04
-6.570000e+00,0.44
-6.568000e+00,0.04
-6.566000e+00,0.52
-6.564000e+00,0.04
-6.562000e+00,0.52
-6.560000e+00,0.04
-6.558000e+00,0.52
-6.556000e+00,0.04
-6.554000e+00,0.52
-6.552000e+00,0.04
-6.550000e+00,0.52
-6.548000e+00,0.04
-6.546000e+00,0.44
-6.544000e+00,0.04
-6.542000e+00,0.52
-6.540000e+00,0.04
-6.538000e+00,0.44
-6.536000e+00,0.04
-6.534000e+00,0.44
-6.532000e+00,0.04
-6.530000e+00,0.44
-6.528000e+00,0.04
-6.526000e+00,0.52
-6.524000e+00,0.04
-6.522000e+00,0.44
-6.520000e+00,0.04
-6.518000e+00,0.44
-6.516000e+00,0.04
-6.514000e+00,0.52
-6.512000e+00,0.04
-6.510000e+00,0.44
-6.508000e+00,0.04
-6.506000e+00,0.44
-6.504000e+00,0.04
-6.502000e+00,0.44
-6.500000e+00,0.04
-6.498000e+00,0.44
-6.496000e+00,0.04
-6.494000e+00,0.52
-6.492000e+00,0.04
-6.490000e+00,0.52
-6.488000e+00,0.04
-6.486000e+00,0.44
-6.484000e+00,0.04
-6.482000e+00,0.44
-6.480000e+00,0.04
-6.478000e+00,0.52
-6.476000e+00,-0.04
-6.474000e+00,0.52
-6.472000e+00,0.04
-6.470000e+00,0.44
-6.468000e+00,0.04
-6.466000e+00,0.44
-6.464000e+00,0.04
-6.462000e+00,0.44
-6.460000e+00,-0.04
-6.458000e+00,0.44
-6.456000e+00,0.04
-6.454000e+00,0.52
-6.452000e+00,0.04
-6.450000e+00,0.44
-6.448000e+00,0.04
-6.446000e+00,0.44
-6.444000e+00,0.04
-6.442000e+00,0.44
-6.440000e+00,0.04
-6.438000e+00,0.44
-6.436000e+00,0.04
-6.434000e+00,0.52
-6.432000e+00,0.04
-6.430000e+00,0.52
-6.428000e+00,0.04
-6.426000e+00,0.52
-6.424000e+00,0.04
-6.422000e+00,0.44
-6.420000e+00,-0.04
-6.418000e+00,0.44
-6.416000e+00,-0.04
-6.414000e+00,0.52
-6.412000e+00,0.04
-6.410000e+00,0.44
-6.408000e+00,0.04
-6.406000e+00,0.52
-6.404000e+00,0.04
-6.402000e+00,0.52
-6.400000e+00,-0.04
-6.398000e+00,0.52
-6.396000e+00,0.04
-6.394000e+00,0.52
-6.392000e+00,0.04
-6.390000e+00,0.52
-6.388000e+00,0.04
-6.386000e+00,0.44
-6.384000e+00,0.04
-6.382000e+00,0.52
-6.380000e+00,0.04
-6.378000e+00,0.52
-6.376000e+00,0.04
-6.374000e+00,0.44
-6.372000e+00,0.04
-6.370000e+00,0.44
-6.368000e+00,0.04
-6.366000e+00,0.52
-6.364000e+00,0.04
-6.362000e+00,0.52
-6.360000e+00,0.04
-6.358000e+00,0.44
-6.356000e+00,0.04
-6.354000e+00,0.44
-6.352000e+00,0.04
-6.350000e+00,0.52
-6.348000e+00,0.04
-6.346000e+00,0.44
-6.344000e+00,0.04
-6.342000e+00,0.52
-6.340000e+00,0.04
-6.338000e+00,0.52
-6.336000e+00,0.04
-6.334000e+00,0.52
-6.332000e+00,0.04
-6.330000e+00,0.52
-6.328000e+00,0.04
-6.326000e+00,0.44
-6.324000e+00,0.04
-6.322000e+00,0.44
-6.320000e+00,0.04
-6.318000e+00,0.44
-6.316000e+00,0.04
-6.314000e+00,0.44
-6.312000e+00,0.04
-6.310000e+00,0.52
-6.308000e+00,0.04
-6.306000e+00,0.52
-6.304000e+00,0.04
-6.302000e+00,0.44
-6.300000e+00,0.04
-6.298000e+00,0.44
-6.296000e+00,0.04
-6.294000e+00,0.44
-6.292000e+00,0.04
-6.290000e+00,0.44
-6.288000e+00,0.04
-6.286000e+00,0.44
-6.284000e+00,0.04
-6.282000e+00,0.44
-6.280000e+00,0.04
-6.278000e+00,0.44
-6.276000e+00,0.04
-6.274000e+00,0.44
-6.272000e+00,0.04
-6.270000e+00,0.44
-6.268000e+00,0.04
-6.266000e+00,0.44
-6.264000e+00,0.04
-6.262000e+00,0.44
-6.260000e+00,0.04
-6.258000e+00,0.52
-6.256000e+00,0.04
-6.254000e+00,0.52
-6.252000e+00,0.04
-6.250000e+00,0.44
-6.248000e+00,0.04
-6.246000e+00,0.52
-6.244000e+00,0.04
-6.242000e+00,0.44
-6.240000e+00,0.04
-6.238000e+00,11.88
-6.236000e+00,11.4
-6.234000e+00,11.88
-6.232000e+00,11.4
-6.230000e+00,11.88
-6.228000e+00,11.4
-6.226000e+00,11.88
-6.224000e+00,11.4
-6.222000e+00,11.88
-6.220000e+00,11.4
-6.218000e+00,11.88
-6.216000e+00,11.4
-6.214000e+00,11.88
-6.212000e+00,11.4
-6.210000e+00,11.88
-6.208000e+00,11.4
-6.206000e+00,11.88
-6.204000e+00,11.4
-6.202000e+00,11.88
-6.200000e+00,11.4
-6.198000e+00,11.88
-6.196000e+00,11.4
-6.194000e+00,11.88
-6.192000e+00,11.4
-6.190000e+00,11.88
-6.188000e+00,11.32
-6.186000e+00,11.88
-6.184000e+00,11.4
-6.182000e+00,11.88
-6.180000e+00,11.4
-6.178000e+00,11.88
-6.176000e+00,11.4
-6.174000e+00,11.88
-6.172000e+00,11.4
-6.170000e+00,11.88
-6.168000e+00,11.4
-6.166000e+00,11.88
-6.164000e+00,11.4
-6.162000e+00,11.88
-6.160000e+00,11.32
-6.158000e+00,11.88
-6.156000e+00,11.4
-6.154000e+00,11.88
-6.152000e+00,11.4
-6.150000e+00,11.88
-6.148000e+00,11.4
-6.146000e+00,11.88
-6.144000e+00,11.4
-6.142000e+00,11.88
-6.140000e+00,11.32
-6.138000e+00,11.88
-6.136000e+00,-0.6
-6.134000e+00,11.88
-6.132000e+00,0.04
-6.130000e+00,0.44
-6.128000e+00,0.04
-6.126000e+00,0.44
-6.124000e+00,0.04
-6.122000e+00,0.52
-6.120000e+00,-0.04
-6.118000e+00,0.52
-6.116000e+00,0.04
-6.114000e+00,0.44
-6.112000e+00,0.04
-6.110000e+00,0.52
-6.108000e+00,0.04
-6.106000e+00,0.44
-6.104000e+00,0.04
-6.102000e+00,0.44
-6.100000e+00,0.04
-6.098000e+00,0.44
-6.096000e+00,0.04
-6.094000e+00,0.52
-6.092000e+00,0.04
-6.090000e+00,0.52
-6.088000e+00,0.04
-6.086000e+00,0.52
-6.084000e+00,0.04
-6.082000e+00,0.52
-6.080000e+00,0.04
-6.078000e+00,0.52
-6.076000e+00,0.04
-6.074000e+00,0.44
-6.072000e+00,0.04
-6.070000e+00,0.44
-6.068000e+00,0.04
-6.066000e+00,0.52
-6.064000e+00,0.04
-6.062000e+00,0.52
-6.060000e+00,0.04
-6.058000e+00,0.52
-6.056000e+00,0.04
-6.054000e+00,0.44
-6.052000e+00,0.04
-6.050000e+00,0.44
-6.048000e+00,0.04
-6.046000e+00,0.52
-6.044000e+00,0.04
-6.042000e+00,0.44
-6.040000e+00,0.04
-6.038000e+00,0.44
-6.036000e+00,0.04
-6.034000e+00,0.44
-6.032000e+00,-0.04
-6.030000e+00,0.44
-6.028000e+00,0.04
-6.026000e+00,0.44
-6.024000e+00,0.04
-6.022000e+00,0.52
-6.020000e+00,0.04
-6.018000e+00,0.44
-6.016000e+00,0.04
-6.014000e+00,0.52
-6.012000e+00,0.04
-6.010000e+00,0.44
-6.008000e+00,0.04
-6.006000e+00,0.52
-6.004000e+00,0.04
-6.002000e+00,0.44
-6.000000e+00,0.04
-5.998000e+00,0.44
-5.996000e+00,0.04
-5.994000e+00,0.52
-5.992000e+00,-0.04
-5.990000e+00,0.44
-5.988000e+00,0.04
-5.986000e+00,0.44
-5.984000e+00,0.04
-5.982000e+00,0.44
-5.980000e+00,0.04
-5.978000e+00,0.44
-5.976000e+00,0.04
-5.974000e+00,0.44
-5.972000e+00,0.04
-5.970000e+00,0.44
-5.968000e+00,0.04
-5.966000e+00,0.52
-5.964000e+00,0.04
-5.962000e+00,0.44
-5.960000e+00,0.04
-5.958000e+00,0.44
-5.956000e+00,0.04
-5.954000e+00,0.52
-5.952000e+00,0.04
-5.950000e+00,0.52
-5.948000e+00,0.04
-5.946000e+00,0.44
-5.944000e+00,0.04
-5.942000e+00,0.44
-5.940000e+00,0.04
-5.938000e+00,0.52
-5.936000e+00,-0.04
-5.934000e+00,0.44
-5.932000e+00,0.04
-5.930000e+00,0.44
-5.928000e+00,0.04
-5.926000e+00,0.44
-5.924000e+00,0.04
-5.922000e+00,0.52
-5.920000e+00,0.04
-5.918000e+00,0.44
-5.916000e+00,0.04
-5.914000e+00,0.44
-5.912000e+00,0.04
-5.910000e+00,0.44
-5.908000e+00,0.04
-5.906000e+00,0.44
-5.904000e+00,-0.04
-5.902000e+00,0.52
-5.900000e+00,0.04
-5.898000e+00,0.44
-5.896000e+00,0.04
-5.894000e+00,0.52
-5.892000e+00,0.04
-5.890000e+00,0.52
-5.888000e+00,0.04
-5.886000e+00,0.44
-5.884000e+00,0.04
-5.882000e+00,0.52
-5.880000e+00,0.04
-5.878000e+00,0.44
-5.876000e+00,0.04
-5.874000e+00,0.52
-5.872000e+00,-0.04
-5.870000e+00,0.52
-5.868000e+00,0.04
-5.866000e+00,0.44
-5.864000e+00,-0.04
-5.862000e+00,0.52
-5.860000e+00,0.04
-5.858000e+00,0.52
-5.856000e+00,0.04
-5.854000e+00,0.44
-5.852000e+00,0.04
-5.850000e+00,0.52
-5.848000e+00,0.04
-5.846000e+00,0.44
-5.844000e+00,0.04
-5.842000e+00,0.44
-5.840000e+00,0.04
-5.838000e+00,0.44
-5.836000e+00,0.04
-5.834000e+00,0.52
-5.832000e+00,0.04
-5.830000e+00,0.52
-5.828000e+00,0.04
-5.826000e+00,0.52
-5.824000e+00,0.04
-5.822000e+00,0.52
-5.820000e+00,0.04
-5.818000e+00,0.52
-5.816000e+00,0.04
-5.814000e+00,0.44
-5.812000e+00,0.04
-5.810000e+00,0.44
-5.808000e+00,0.04
-5.806000e+00,0.44
-5.804000e+00,0.04
-5.802000e+00,0.52
-5.800000e+00,0.04
-5.798000e+00,0.52
-5.796000e+00,0.04
-5.794000e+00,0.52
-5.792000e+00,0.04
-5.790000e+00,0.52
-5.788000e+00,0.04
-5.786000e+00,0.52
-5.784000e+00,-0.04
-5.782000e+00,0.52
-5.780000e+00,0.04
-5.778000e+00,0.44
-5.776000e+00,0.04
-5.774000e+00,0.44
-5.772000e+00,-0.04
-5.770000e+00,0.44
-5.768000e+00,0.04
-5.766000e+00,0.44
-5.764000e+00,-0.04
-5.762000e+00,0.44
-5.760000e+00,0.04
-5.758000e+00,0.52
-5.756000e+00,0.04
-5.754000e+00,0.52
-5.752000e+00,-0.04
-5.750000e+00,0.44
-5.748000e+00,0.04
-5.746000e+00,11.88
-5.744000e+00,11.4
-5.742000e+00,11.88
-5.740000e+00,11.4
-5.738000e+00,11.88
